Id,count_non_null,count_zeros,missing_count,missing_ratio,mean,std,min,max,range,median,L1_S25_mean,L1_S25_count,L1_S25_std,L1_S24_mean,L1_S24_count,L1_S24_std,L3_S30_mean,L3_S30_count,L3_S30_std,L3_S29_mean,L3_S29_count,L3_S29_std,L0_S21_mean,L0_S21_count,L0_S21_std,L0_S22_mean,L0_S22_count,L0_S22_std,L0_S23_mean,L0_S23_count,L0_S23_std,L2_S26_mean,L2_S26_count,L2_S26_std,L2_S27_mean,L2_S27_count,L2_S27_std,L2_S28_mean,L2_S28_count,L2_S28_std,Response
1644,158,27,810,0.8367768595041323,-0.022664556962025316,0.1623864860069967,-0.752,0.52,1.272,0.0,,0,,,0,,-0.003499999999999999,36,0.0942717955094281,-0.018867924528301886,53,0.23164802857716385,,0,,,0,,,0,,,0,,,0,,,0,,0
1645,192,43,776,0.8016528925619835,0.00017187499999999958,0.1015696013425514,-0.28,0.52,0.8,0.0,,0,,,0,,0.0008088235294117649,68,0.05170618986385529,0.013245283018867923,53,0.1632917287533122,,0,,-0.012285714285714287,14,0.06833225229199388,,0,,,0,,,0,,,0,,0
1649,178,26,790,0.8161157024793388,-0.006297752808988762,0.1202878191254203,-0.453,0.52,0.9730000000000001,0.0,,0,,-0.02046938775510204,49,0.14316542035363852,0.00011111111111111041,36,0.056987105196966766,0.032150943396226414,53,0.13105157473101003,,0,,,0,,,0,,-0.07757142857142858,14,0.134018778411956,,0,,,0,,0
1650,181,26,787,0.8130165289256198,-0.005138121546961323,0.12026303456639736,-0.453,0.52,0.9730000000000001,0.0,,0,,-0.02046938775510204,49,0.14316542035363852,0.00011111111111111041,36,0.056987105196966766,0.032150943396226414,53,0.13105157473101003,,0,,,0,,,0,,-0.07757142857142858,14,0.134018778411956,,0,,,0,,0
1652,210,39,758,0.7830578512396694,0.007809523809523811,0.11358356704700498,-0.48,0.325,0.8049999999999999,0.0,,0,,0.011183673469387756,49,0.12476889861349458,0.023852941176470584,68,0.0849611438327523,-0.003396226415094338,53,0.1563201029966102,,0,,,0,,,0,,-0.012857142857142859,14,0.07761726328877848,,0,,,0,,0
1653,158,25,810,0.8367768595041323,-0.01013924050632911,0.14834837928028838,-0.752,0.52,1.272,0.0,,0,,,0,,-0.0073888888888888875,36,0.05779089289487835,-0.0005849056603773582,53,0.22616496990898755,,0,,,0,,,0,,,0,,,0,,,0,,0
1655,160,26,808,0.8347107438016529,-0.002875,0.1460694135844519,-0.702,0.52,1.222,0.0,,0,,,0,,-0.0065,36,0.07518567492738036,-0.0075471698113207565,53,0.2172669897789473,,0,,,0,,0.024142857142857143,14,0.10305551688502444,,0,,,0,,,0,,0
1656,206,40,762,0.7871900826446281,-0.00628155339805825,0.12314258382357374,-0.48,0.518,0.998,0.0,,0,,,0,,0.013147058823529413,68,0.044769480777990006,-0.04132075471698113,53,0.18216959274943878,,0,,,0,,0.046785714285714285,14,0.12166927339271853,,0,,0.05671428571428572,14,0.10484598856742836,,0,,0
1660,210,42,758,0.7830578512396694,-0.005004761904761903,0.09496065655314968,-0.48,0.247,0.727,0.0,,0,,0.0007346938775510187,49,0.11697485048615583,0.006897058823529412,68,0.04601302207175261,-0.025471698113207545,53,0.11727607201903892,,0,,,0,,,0,,,0,,-0.05592857142857144,14,0.12858667492019912,,0,,0
1661,220,37,748,0.7727272727272727,0.0018863636363636385,0.1252614099304598,-0.48,0.33,0.81,0.0,,0,,-0.049423728813559324,59,0.16100944536331105,0.002808823529411765,68,0.04785932662359466,0.047,53,0.15011290622522974,,0,,,0,,,0,,,0,,0.006571428571428566,14,0.12254400420678675,,0,,0
1663,164,30,804,0.8305785123966942,-0.014743902439024386,0.1434025875283669,-0.702,0.52,1.222,0.0,,0,,,0,,-0.00022222222222222174,36,0.08277615637061232,-0.03881132075471698,53,0.20753804624359046,0.015428571428571429,14,0.05208973660271915,,0,,,0,,,0,,,0,,,0,,0
1666,190,42,778,0.8037190082644629,-0.00198421052631579,0.11965194127535408,-0.336,0.52,0.8560000000000001,0.0,,0,,,0,,-0.013485294117647059,68,0.06456548050658752,0.005584905660377359,53,0.15972457471466123,,0,,,0,,,0,,,0,,,0,,,0,,0
1669,158,31,810,0.8367768595041323,0.0031772151898734205,0.11507563389250708,-0.402,0.529,0.931,0.0,,0,,,0,,0.00463888888888889,36,0.04094745956032492,0.020094339622641507,53,0.15067275596610327,,0,,,0,,,0,,,0,,,0,,,0,,0
1671,192,38,776,0.8016528925619835,-0.013270833333333334,0.13309524827520341,-0.53,0.803,1.3330000000000002,0.0,,0,,,0,,-0.015838235294117653,68,0.06503078726543081,-0.031905660377358494,53,0.12427362244891212,,0,,,0,,-0.02128571428571429,14,0.11531457214702116,,0,,,0,,,0,,0
1672,112,36,856,0.8842975206611571,-0.014901785714285715,0.1511756308011771,-0.52,0.803,1.323,0.0,,0,,,0,,,0,,,0,,,0,,-0.03342857142857143,14,0.08857740142923615,,0,,,0,,,0,,,0,,0
1675,220,41,748,0.7727272727272727,-0.014950000000000003,0.1059970803853969,-0.48,0.388,0.868,0.0,,0,,-0.052237288135593224,59,0.10789943258024894,-0.004955882352941176,68,0.05545777843334579,0.0034528301886792463,53,0.16042246701920626,,0,,,0,,,0,,0.003928571428571434,14,0.09098137111579431,,0,,,0,,0
1677,159,27,809,0.8357438016528925,0.007886792452830188,0.11595263006673619,-0.283,0.52,0.8029999999999999,0.0,,0,,,0,,0.02222222222222222,36,0.08944531006186678,0.022547169811320756,53,0.14561653620669593,,0,,,0,,,0,,,0,,,0,,,0,,0
1679,160,29,808,0.8347107438016529,0.007562500000000002,0.132382744486341,-0.323,0.595,0.9179999999999999,0.0,,0,,,0,,0.012666666666666668,36,0.06050832292219927,0.015867924528301887,53,0.18250037278527248,,0,,0.026999999999999996,14,0.11263214461245066,,0,,,0,,,0,,,0,,0
1681,190,38,778,0.8037190082644629,-0.011442105263157892,0.11452914564377754,-0.511,0.336,0.847,0.0,,0,,,0,,2.9411764705882035e-05,68,0.060064882975104456,-0.03839622641509433,53,0.13894109704124505,,0,,,0,,,0,,,0,,,0,,,0,,0
1685,210,39,758,0.7830578512396694,0.028438095238095235,0.1260833569345141,-0.284,0.52,0.804,0.003,,0,,0.011653061224489801,49,0.09744668435876618,0.04289705882352941,68,0.10277233783492613,0.021792452830188675,53,0.18536973017464786,,0,,,0,,,0,,0.028071428571428563,14,0.1209637353702558,,0,,,0,,0
1690,190,40,778,0.8037190082644629,-0.0008947368421052616,0.11479883244103369,-0.48,0.586,1.0659999999999998,0.0,,0,,,0,,0.024632352941176466,68,0.07395599829583317,-0.033132075471698115,53,0.1470627858767824,,0,,,0,,,0,,,0,,,0,,,0,,0
1691,207,37,761,0.7861570247933884,0.006033816425120773,0.1090975951094484,-0.48,0.374,0.854,0.0,-0.015260869565217395,46,0.13267528192840825,,0,,0.030102941176470582,68,0.06781100595429772,0.007660377358490567,53,0.14448714920182432,,0,,,0,,,0,,-0.01578571428571429,14,0.09628098188389789,,0,,,0,,0
1693,204,37,764,0.7892561983471075,-0.008651960784313725,0.1328777409333304,-0.48,0.429,0.909,0.0,,0,,,0,,0.00020588235294117645,68,0.08768763401364715,-0.01632075471698113,53,0.18513080340302693,,0,,,0,,,0,,,0,,-0.010214285714285716,14,0.09586543338806391,,0,,0
1695,162,28,806,0.8326446280991735,-0.003833333333333332,0.14276898988243092,-0.702,0.52,1.222,0.0,,0,,,0,,-0.018194444444444444,36,0.09369915975974674,0.011886792452830194,53,0.21748347951204855,,0,,,0,,,0,,,0,,,0,,,0,,0
1697,207,37,761,0.7861570247933884,0.008526570048309179,0.11026075897714989,-0.48,0.419,0.899,0.0,0.005304347826086958,46,0.1260329532860738,,0,,0.010044117647058825,68,0.06205304274679209,0.02309433962264151,53,0.15687872142701428,,0,,,0,,,0,,0.006285714285714286,14,0.09450065410553318,,0,,,0,,0
1698,204,36,764,0.7892561983471075,-0.010529411764705883,0.1183770968630385,-0.491,0.462,0.9530000000000001,0.0,,0,,,0,,-0.010470588235294119,68,0.05161119587790349,-0.0016603773584905686,53,0.15877874584031731,,0,,,0,,,0,,-0.07357142857142858,14,0.1709209058130574,,0,,,0,,0
1700,155,29,813,0.8398760330578512,-0.06578709677419356,0.2680598156521984,-0.987,0.52,1.5070000000000001,0.0,,0,,,0,,-0.3060555555555555,36,0.3802426251332877,0.001439999999999999,50,0.2206583988421738,,0,,,0,,,0,,,0,,,0,,,0,,0
1701,190,36,778,0.8037190082644629,0.0075947368421052696,0.12941753507485382,-0.48,0.658,1.138,0.0,,0,,,0,,0.011588235294117647,68,0.07654580821343707,0.032,53,0.15632030725896895,,0,,,0,,,0,,,0,,,0,,,0,,0
1702,164,31,804,0.8305785123966942,-0.0018109756097560937,0.15498147801948373,-0.702,0.52,1.222,0.0,,0,,,0,,-0.002083333333333329,36,0.11299794561975768,-0.003075471698113202,53,0.21964970793170827,,0,,,0,,0.10242857142857142,14,0.10429449007181855,,0,,,0,,,0,,0
1703,158,29,810,0.8367768595041323,0.007107594936708859,0.12633267100637743,-0.333,0.52,0.853,0.0,,0,,,0,,0.005472222222222223,36,0.04323919261246419,0.041773584905660376,53,0.1745472871249236,,0,,,0,,,0,,,0,,,0,,,0,,0
1704,160,28,808,0.8347107438016529,0.009781250000000002,0.11307184068396677,-0.325,0.52,0.845,0.0,,0,,,0,,-0.028944444444444453,36,0.0583986029404542,0.031000000000000003,53,0.14061595270041788,,0,,,0,,0.07114285714285715,14,0.07061908343397658,,0,,,0,,,0,,0
1705,210,37,758,0.7830578512396694,-0.005942857142857142,0.10898635431651246,-0.251,0.52,0.771,0.0,,0,,0.012387755102040814,49,0.12004926355572576,-0.041441176470588245,68,0.07291569090864335,0.03177358490566038,53,0.13612856501080628,,0,,,0,,,0,,0.002785714285714285,14,0.10544643450326116,,0,,,0,,0
1707,220,41,748,0.7727272727272727,0.020550000000000002,0.14874734869668157,-0.561,0.684,1.245,0.0,,0,,0.06222033898305085,59,0.2415087681564271,0.00794117647058824,68,0.07066061039420637,-0.01639622641509434,53,0.12347957470813377,,0,,,0,,,0,,,0,,0.053357142857142846,14,0.06671709173570389,,0,,0
1708,190,37,778,0.8037190082644629,-0.005136842105263159,0.10891422871915381,-0.48,0.557,1.037,0.0,,0,,,0,,-0.01544117647058824,68,0.05028378639993871,-0.019000000000000003,53,0.13381344649002377,,0,,,0,,,0,,,0,,,0,,,0,,0
1709,157,27,811,0.8378099173553719,-0.009286624203821654,0.1443501818919841,-0.702,0.52,1.222,0.0,,0,,,0,,-0.01636111111111111,36,0.0514488110526391,0.0072999999999999975,50,0.2270557110454774,,0,,,0,,-0.023571428571428573,14,0.05179057574755987,,0,,,0,,,0,,0
1712,164,30,804,0.8305785123966942,-0.037689024390243894,0.1648579820167198,-0.752,0.52,1.272,-0.006,,0,,,0,,0.0016111111111111122,36,0.047751306805021605,-0.03949056603773585,53,0.25113179367396754,,0,,,0,,-0.05214285714285715,14,0.1336325945631167,,0,,,0,,,0,,0
1714,190,41,778,0.8037190082644629,-0.011273684210526316,0.1290635741877697,-0.384,0.603,0.987,0.0,,0,,,0,,-0.0055,68,0.06828506971709597,-0.0042452830188679245,53,0.15527022420734482,,0,,,0,,,0,,,0,,,0,,,0,,0
1715,158,30,810,0.8367768595041323,-0.009240506329113921,0.11084139298900027,-0.346,0.52,0.866,0.0,,0,,,0,,-0.005527777777777776,36,0.04766819011884498,-0.0029811320754716945,53,0.1590077998287696,,0,,,0,,,0,,,0,,,0,,,0,,0
1716,207,40,761,0.7861570247933884,-0.02110144927536232,0.10729455124117335,-0.48,0.36,0.84,0.0,-0.00782608695652174,46,0.08941546084252522,,0,,-0.019014705882352944,68,0.06082529242362642,-0.03115094339622641,53,0.15633388778587556,,0,,,0,,,0,,-0.014500000000000002,14,0.1745652842392738,,0,,,0,,0
1720,155,27,813,0.8398760330578512,-0.014451612903225807,0.15580578959736063,-0.702,0.52,1.222,0.0,,0,,,0,,0.015222222222222224,36,0.10409366966099359,-0.04522,50,0.22275613919939544,,0,,,0,,,0,,,0,,,0,,,0,,0
1723,190,36,778,0.8037190082644629,0.015573684210526318,0.10897639345413361,-0.48,0.395,0.875,0.0,,0,,,0,,-0.008970588235294117,68,0.05445906872884434,0.02,53,0.1414142849927121,,0,,,0,,,0,,,0,,,0,,,0,,0
1724,190,38,778,0.8037190082644629,3.157894736841874e-05,0.10247440796852166,-0.402,0.52,0.922,0.0,,0,,,0,,-0.01676470588235294,68,0.049099386763066785,-0.007188679245283021,53,0.14926976825710472,,0,,,0,,,0,,,0,,,0,,,0,,0
1725,172,30,796,0.8223140495867769,-0.014889534883720927,0.14580414045979972,-0.702,0.52,1.222,0.0,,0,,,0,,-0.012472222222222223,36,0.042872892608674315,-0.028849056603773578,53,0.21919462691919875,,0,,,0,,,0,,0.0019285714285714292,14,0.0929519845327222,,0,,,0,,0
1726,172,30,796,0.8223140495867769,-0.014889534883720927,0.14580414045979972,-0.702,0.52,1.222,0.0,,0,,,0,,-0.012472222222222223,36,0.042872892608674315,-0.028849056603773578,53,0.21919462691919875,,0,,,0,,,0,,0.0019285714285714292,14,0.0929519845327222,,0,,,0,,0
1727,209,36,759,0.7840909090909091,-0.017894736842105265,0.11550931706115827,-0.48,0.323,0.8029999999999999,0.0,-0.053562500000000006,48,0.13070608676347584,,0,,0.007220588235294121,68,0.07828608949618086,-0.015358490566037735,53,0.16170713013389157,,0,,,0,,,0,,-0.012642857142857145,14,0.05517609173275232,,0,,,0,,0
1729,110,39,858,0.8863636363636364,-0.0020636363636363656,0.11505294172466678,-0.25,0.48,0.73,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1733,190,40,778,0.8037190082644629,0.008447368421052634,0.10560004844285532,-0.48,0.664,1.1440000000000001,0.0,,0,,,0,,0.008470588235294119,68,0.04470081991576162,0.012169811320754719,53,0.14010047711018753,,0,,,0,,,0,,,0,,,0,,,0,,0
1737,192,41,776,0.8016528925619835,-0.005536458333333334,0.11202495385791214,-0.402,0.52,0.922,0.0,,0,,,0,,-0.02077941176470588,68,0.054515462844967694,-0.00016981132075471832,53,0.16693996339645537,,0,,,0,,0.07335714285714286,14,0.07144186140099906,,0,,,0,,,0,,0
1739,158,28,810,0.8367768595041323,0.01709493670886076,0.13157661244443355,-0.323,0.52,0.843,0.0,,0,,,0,,0.013111111111111113,36,0.09560686699120005,0.04871698113207549,53,0.1709328902678667,,0,,,0,,,0,,,0,,,0,,,0,,0
1740,220,39,748,0.7727272727272727,-0.009036363636363636,0.11086854507968599,-0.48,0.318,0.798,0.0,,0,,-0.008135593220338981,59,0.14188830692595647,0.0018235294117647073,68,0.06629737195135144,-0.02377358490566038,53,0.1431291296360138,,0,,,0,,,0,,-0.017571428571428575,14,0.09390888733703068,,0,,,0,,0
1741,160,28,808,0.8347107438016529,0.004887500000000001,0.17324991900131537,-0.702,0.646,1.3479999999999999,0.0,,0,,,0,,-0.011944444444444445,36,0.07633458098377335,0.045641509433962266,53,0.24852705272492842,,0,,0.008285714285714289,14,0.11624472101921517,,0,,,0,,,0,,,0,,0
1744,190,38,778,0.8037190082644629,0.0126,0.13017073850916414,-0.486,0.565,1.051,0.0,,0,,,0,,0.0001764705882352935,68,0.05086004829658012,-0.02732075471698113,53,0.1525543753734166,,0,,,0,,,0,,,0,,,0,,,0,,0
1745,190,38,778,0.8037190082644629,-0.008331578947368422,0.10578029818575015,-0.48,0.343,0.823,0.0,,0,,,0,,0.01135294117647059,68,0.04327343285689694,-0.036622641509433965,53,0.12720202381298426,,0,,,0,,,0,,,0,,,0,,,0,,0
1746,190,40,778,0.8037190082644629,-0.0012368421052631573,0.1048027712310118,-0.48,0.38,0.86,0.0,,0,,,0,,0.018382352941176468,68,0.08301286169215788,-0.005245283018867924,53,0.12873495515688532,,0,,,0,,,0,,,0,,,0,,,0,,0
1748,190,38,778,0.8037190082644629,0.004257894736842105,0.11033413329105986,-0.48,0.387,0.867,0.0,,0,,,0,,0.016205882352941174,68,0.07220711479880668,-0.03135849056603773,53,0.13010647922428512,,0,,,0,,,0,,,0,,,0,,,0,,0
1750,110,38,858,0.8863636363636364,-0.012127272727272728,0.12462583332497025,-0.52,0.385,0.905,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1751,110,38,858,0.8863636363636364,-0.012127272727272728,0.12462583332497025,-0.52,0.385,0.905,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1752,155,28,813,0.8398760330578512,-0.00824516129032258,0.16091989383829577,-0.702,0.52,1.222,0.0,,0,,,0,,-0.006555555555555554,36,0.06597724475451235,-0.01576,50,0.24527315551508394,,0,,,0,,,0,,,0,,,0,,,0,,0
1753,161,29,807,0.8336776859504132,-0.01947826086956522,0.15172467197841133,-0.702,0.52,1.222,0.0,,0,,,0,,-0.016222222222222225,36,0.07568812366211797,-0.0273,50,0.2242440589161364,,0,,,0,,0.1085,14,0.10892816969841251,,0,,,0,,,0,,0
1757,190,40,778,0.8037190082644629,0.016342105263157894,0.12353391589558217,-0.48,0.409,0.889,0.0,,0,,,0,,0.015191176470588234,68,0.06734767386268559,0.022679245283018873,53,0.1925206056489005,,0,,,0,,,0,,,0,,,0,,,0,,0
1758,190,39,778,0.8037190082644629,0.012968421052631577,0.11655304695334001,-0.48,0.507,0.987,0.0,,0,,,0,,0.0004999999999999996,68,0.040774040614828685,0.01849056603773585,53,0.16147953223974162,,0,,,0,,,0,,,0,,,0,,,0,,0
1768,190,41,778,0.8037190082644629,-0.027331578947368422,0.10423351151822376,-0.48,0.481,0.961,0.0,,0,,,0,,-0.012691176470588235,68,0.06497858599108813,-0.08645283018867925,53,0.1322338496809776,,0,,,0,,,0,,,0,,,0,,,0,,0
1769,190,40,778,0.8037190082644629,-0.0077,0.12084192963401369,-0.48,0.609,1.089,0.0,,0,,,0,,0.002926470588235294,68,0.066807881422727,-0.04509433962264151,53,0.16600049399265504,,0,,,0,,,0,,,0,,,0,,,0,,0
1773,164,25,804,0.8305785123966942,0.004250000000000002,0.10812724695349601,-0.276,0.52,0.796,0.0,,0,,0.02187755102040816,49,0.11871440390229633,0.008555555555555558,36,0.03917684771424823,-0.018283018867924525,53,0.1386993673878439,,0,,,0,,,0,,,0,,,0,,,0,,0
1775,155,26,813,0.8398760330578512,0.0016193548387096746,0.17425426529530633,-0.725,0.52,1.245,0.0,,0,,,0,,-0.019055555555555555,36,0.09991594880396636,-0.01168,50,0.2373466800496949,,0,,,0,,,0,,,0,,,0,,,0,,0
1778,158,26,810,0.8367768595041323,-0.01274683544303797,0.15821198134426237,-0.752,0.52,1.272,0.0,,0,,,0,,0.01705555555555556,36,0.08522740821538055,-0.047566037735849054,53,0.2275245979461057,,0,,,0,,,0,,,0,,,0,,,0,,0
1779,210,35,758,0.7830578512396694,0.0028857142857142857,0.10064902439036036,-0.316,0.52,0.8360000000000001,0.0,,0,,0.0014693877551020438,49,0.07450729887087582,-0.0010588235294117633,68,0.05889654029140211,-0.0041132075471698075,53,0.15216472101708103,,0,,,0,,,0,,0.08785714285714286,14,0.11401542213015081,,0,,,0,,0
1781,190,40,778,0.8037190082644629,-0.0004842105263157899,0.11596253392015435,-0.509,0.343,0.8520000000000001,0.0,,0,,,0,,-0.013279411764705882,68,0.06305880827561959,-0.0021320754716981126,53,0.13861000043506808,,0,,,0,,,0,,,0,,,0,,,0,,0
1784,190,39,778,0.8037190082644629,0.00866842105263158,0.10901784016244401,-0.48,0.477,0.957,0.0,,0,,,0,,0.03558823529411764,68,0.05918103651852084,-0.022471698113207546,53,0.13592130129283592,,0,,,0,,,0,,,0,,,0,,,0,,0
1786,158,26,810,0.8367768595041323,0.022797468354430372,0.13195838754889877,-0.354,0.52,0.874,0.0,,0,,,0,,0.007777777777777778,36,0.08761738611261094,0.07918867924528301,53,0.17943501679993035,,0,,,0,,,0,,,0,,,0,,,0,,0
1787,207,37,761,0.7861570247933884,-0.00022705314009661558,0.11728055998336526,-0.48,0.382,0.862,0.0,-0.028434782608695645,46,0.169665769765005,,0,,0.004294117647058825,68,0.06697851266571483,0.002169811320754719,53,0.1296015692938371,,0,,,0,,,0,,0.012499999999999997,14,0.0755276312148281,,0,,,0,,0
1790,210,35,758,0.7830578512396694,-0.0005476190476190444,0.11471228881349309,-0.48,0.39,0.87,0.0,,0,,-0.05006122448979593,49,0.1432973900906877,0.027470588235294115,68,0.06069878421862305,0.00869811320754717,53,0.13984106155336332,,0,,,0,,,0,,0.004714285714285712,14,0.11664570193633274,,0,,,0,,0
1792,158,27,810,0.8367768595041323,0.005189873417721519,0.16037865829631626,-0.752,0.52,1.272,0.0,,0,,,0,,0.01630555555555556,36,0.09914198172158223,0.006075471698113214,53,0.23689244955469396,,0,,,0,,,0,,,0,,,0,,,0,,0
1793,190,38,778,0.8037190082644629,-0.0012947368421052632,0.10640929999577926,-0.48,0.343,0.823,0.0,,0,,,0,,0.0030441176470588248,68,0.037996635288400006,-0.016981132075471698,53,0.15011681228117985,,0,,,0,,,0,,,0,,,0,,,0,,1
1794,190,38,778,0.8037190082644629,-0.0012947368421052632,0.10640929999577926,-0.48,0.343,0.823,0.0,,0,,,0,,0.0030441176470588248,68,0.037996635288400006,-0.016981132075471698,53,0.15011681228117985,,0,,,0,,,0,,,0,,,0,,,0,,0
1797,190,37,778,0.8037190082644629,0.006036842105263162,0.13014844479707235,-0.482,0.515,0.997,0.0,,0,,,0,,0.03877941176470588,68,0.08871080729534643,-0.025999999999999995,53,0.15076918171113798,,0,,,0,,,0,,,0,,,0,,,0,,0
1800,190,37,778,0.8037190082644629,-0.003721052631578947,0.11035335779035318,-0.48,0.446,0.9259999999999999,0.0,,0,,,0,,0.003102941176470588,68,0.07613913809224086,-0.02156603773584906,53,0.13817596215221684,,0,,,0,,,0,,,0,,,0,,,0,,0
1801,204,38,764,0.7892561983471075,0.006367647058823529,0.11297847186861076,-0.497,0.387,0.884,0.0,,0,,,0,,0.010102941176470589,68,0.038230307468431604,0.00960377358490566,53,0.1519215814443858,,0,,,0,,,0,,-0.039,14,0.1263663781963444,,0,,,0,,0
1804,190,40,778,0.8037190082644629,0.014331578947368421,0.11363163614479677,-0.51,0.336,0.8460000000000001,0.0,,0,,,0,,0.011088235294117649,68,0.057833971139243545,0.009566037735849056,53,0.148417745859185,,0,,,0,,,0,,,0,,,0,,,0,,0
1808,190,42,778,0.8037190082644629,0.0010105263157894734,0.10160828349526334,-0.48,0.433,0.913,0.0,,0,,,0,,-0.011352941176470586,68,0.042250060392390765,-0.007981132075471697,53,0.13557888571802,,0,,,0,,,0,,,0,,,0,,,0,,0
1809,207,37,761,0.7861570247933884,0.004748792270531404,0.11921635177310062,-0.951,0.323,1.274,0.0,-0.034782608695652174,46,0.17410583154998038,,0,,0.008911764705882353,68,0.04100772962962771,0.04145283018867925,53,0.15137810100205987,,0,,,0,,,0,,,0,,0.008785714285714286,14,0.07611749881842958,,0,,0
1812,160,29,808,0.8347107438016529,-0.003156249999999997,0.13187098454347493,-0.702,0.52,1.222,0.0,,0,,,0,,-0.00547222222222222,36,0.04753554225816488,-0.002773584905660375,53,0.20498167286833555,,0,,,0,,0.04664285714285714,14,0.07886464269957652,,0,,,0,,,0,,0
1816,204,38,764,0.7892561983471075,-0.009789215686274508,0.11294856792552144,-0.48,0.27,0.75,0.0,,0,,,0,,0.009529411764705883,68,0.0663359767291026,-0.055754716981132074,53,0.16300801132511356,,0,,,0,,,0,,,0,,0.025,14,0.08403112976290851,,0,,0
1817,158,29,810,0.8367768595041323,0.01308227848101266,0.13088089422737137,-0.346,0.52,0.866,0.0,,0,,,0,,0.02441666666666667,36,0.06504783953807712,0.04424528301886794,53,0.1533987896928958,,0,,,0,,,0,,,0,,,0,,,0,,0
1821,110,37,858,0.8863636363636364,0.018263636363636364,0.13818314381414964,-0.531,0.426,0.9570000000000001,0.0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0
1823,192,41,776,0.8016528925619835,-0.007197916666666668,0.11187372460688465,-0.48,0.803,1.283,0.0,,0,,,0,,0.004294117647058825,68,0.04685387217739645,-0.03147169811320755,53,0.11532039044692047,0.01742857142857143,14,0.035573789585796246,,0,,,0,,,0,,,0,,,0,,0
1830,190,38,778,0.8037190082644629,-0.008294736842105263,0.11244364831428522,-0.48,0.483,0.963,0.0,,0,,,0,,0.0017205882352941176,68,0.04939782023961113,-0.038603773584905667,53,0.1343484762191566,,0,,,0,,,0,,,0,,,0,,,0,,0
1832,190,40,778,0.8037190082644629,0.009805263157894739,0.11037175743765912,-0.48,0.356,0.836,0.0,,0,,,0,,-0.014558823529411763,68,0.054298066910683375,0.00350943396226415,53,0.14269017305411016,,0,,,0,,,0,,,0,,,0,,,0,,0
1834,190,41,778,0.8037190082644629,-0.0019684210526315785,0.1291606155372425,-0.506,0.343,0.849,0.0,,0,,,0,,0.0308235294117647,68,0.08554529936866052,-0.030490566037735846,53,0.1256566785762989,,0,,,0,,,0,,,0,,,0,,,0,,0
1835,206,39,762,0.7871900826446281,-0.012946601941747574,0.0976504570848733,-0.48,0.346,0.826,0.0,0.0004666666666666646,45,0.11540927172458892,,0,,-0.01564705882352942,68,0.06319237737563406,-0.028471698113207544,53,0.13125615059194295,,0,,,0,,,0,,-0.007785714285714286,14,0.10888114802666436,,0,,,0,,0
1836,158,26,810,0.8367768595041323,0.022582278481012658,0.12336849752170408,-0.363,0.52,0.883,0.0,,0,,,0,,0.023000000000000003,36,0.048606877820207416,0.04118867924528301,53,0.1533188051845633,,0,,,0,,,0,,,0,,,0,,,0,,0
1838,190,40,778,0.8037190082644629,-0.0036736842105263142,0.11592388874198364,-0.48,0.59,1.0699999999999998,0.0,,0,,,0,,0.003764705882352942,68,0.054556589173996785,-0.018132075471698116,53,0.15068306496339734,,0,,,0,,,0,,,0,,,0,,,0,,0
1840,190,39,778,0.8037190082644629,-0.02007368421052632,0.10899931965277346,-0.48,0.455,0.935,0.0,,0,,,0,,-0.015058823529411765,68,0.07071128651344355,-0.03007547169811321,53,0.12387972595294627,,0,,,0,,,0,,,0,,,0,,,0,,0
1842,190,39,778,0.8037190082644629,-0.006510526315789472,0.10535843278784035,-0.48,0.525,1.005,0.0,,0,,,0,,0.005544117647058824,68,0.04634408423937139,-0.031056603773584907,53,0.1319935043702384,,0,,,0,,,0,,,0,,,0,,,0,,0
1847,206,37,762,0.7871900826446281,0.003577669902912622,0.12225882695015165,-0.48,0.803,1.283,0.0,,0,,,0,,0.01952941176470588,68,0.06393757930520994,-0.012245283018867925,53,0.14974412864570238,0.011285714285714284,14,0.10287290782725628,,0,,,0,,,0,,,0,,-0.04442857142857143,14,0.15425538977528558,0
1848,190,38,778,0.8037190082644629,-0.006184210526315791,0.11194307303815305,-0.48,0.357,0.837,0.0,,0,,,0,,-0.010823529411764706,68,0.07348508655207724,-0.012169811320754717,53,0.14018294857477342,,0,,,0,,,0,,,0,,,0,,,0,,0
1850,112,36,856,0.8842975206611571,0.010044642857142861,0.12185055005053955,-0.52,0.803,1.323,0.0,,0,,,0,,,0,,,0,,-0.008642857142857143,14,0.0790497478640042,,0,,,0,,,0,,,0,,,0,,0
1852,192,41,776,0.8016528925619835,-0.05692187499999999,0.22776323966120735,-0.987,0.52,1.5070000000000001,0.0,,0,,,0,,-0.15219117647058822,68,0.3207436441990982,-0.0033962264150943404,53,0.15827900628838953,,0,,-0.06228571428571428,14,0.12618205929494133,,0,,,0,,,0,,,0,,0
